Source,Target,Weight,Direction of correlation,Correlation P-value,PD-associated
Parvimonas_micra,Aggregatibacter_segnis,0.0486,+,0.005,No
Parvimonas_micra,Haemophilus_sputorum,0.0404,+,0.007,No
Parvimonas_micra,Pseudomonas_aeruginosa_group,0.0268,+,0.013,No
Parvimonas_micra,Pseudomonas_fragi,0.0535,+,0.005,No
Parvimonas_micra,Pseudomonas_helleri,0.0403,+,0.005,No
Parvimonas_micra,Proteobacteria_bacterium_CAG_139,0.0724,-,0.006,No
Parvimonas_micra,Cloacibacillus_evryensis,0.0724,-,0.033,Yes
Parvimonas_micra,Fretibacterium_fastidiosum,0.0488,+,0.006,No
Parvimonas_micra,Pyramidobacter_piscolens,0.0452,+,0.013,No
Parvimonas_micra,Pyramidobacter_sp_C12_8,0.0336,+,0.006,No
Parvimonas_micra,Akkermansia_muciniphila,0.0714,-,0.007,No
Parvimonas_micra,Candida_albicans,0.2391,+,0.001,No
Parvimonas_micra,Saccharomyces_cerevisiae,0.0493,+,0.009,No
Parvimonas_micra,Blastocystis_sp_subtype_1,0.0642,+,0.004,No
Peptoniphilus_coxii,Peptoniphilus_harei,0.1437,+,0.001,No
Peptoniphilus_coxii,Fusobacterium_mortiferum,0.0483,+,0.021,No
Peptoniphilus_coxii,Fusobacterium_naviforme,0.0376,+,0.008,No
Peptoniphilus_coxii,Fusobacterium_nucleatum,0.0508,+,0.008,No
Peptoniphilus_coxii,Fusobacterium_sp_CAG_439,0.0312,+,0.029,No
Peptoniphilus_coxii,Fusobacterium_ulcerans,0.0542,+,0.043,No
Peptoniphilus_coxii,Fusobacterium_varium,0.0765,+,0.04,No
Peptoniphilus_coxii,Oligella_urethralis,0.0341,+,0.008,No
Peptoniphilus_coxii,Lautropia_mirabilis,0.0537,+,0.007,No
Peptoniphilus_coxii,Comamonas_kerstersii,0.053,+,0.01,No
Peptoniphilus_coxii,Parasutterella_excrementihominis,0.0971,-,0.007,No
Peptoniphilus_coxii,Bilophila_wadsworthia,0.125,-,0.001,No
Peptoniphilus_coxii,Campylobacter_concisus,0.0726,+,0.008,No
Peptoniphilus_coxii,Campylobacter_hominis,0.0477,+,0.012,No
Peptoniphilus_coxii,Aeromonas_allosaccharophila,0.0545,+,0.008,No
Peptoniphilus_coxii,Aeromonas_veronii,0.05,+,0.013,No
Peptoniphilus_coxii,Anaerobiospirillum_thomasii,0.0454,+,0.005,No
Peptoniphilus_coxii,Succinatimonas_hippei,0.051,+,0.01,No
Peptoniphilus_coxii,Citrobacter_amalonaticus,0.0749,+,0.028,No
Peptoniphilus_coxii,Citrobacter_braakii,0.0269,+,0.019,No
Peptoniphilus_coxii,Citrobacter_europaeus,0.031,+,0.007,No
Peptoniphilus_coxii,Citrobacter_farmeri,0.0554,+,0.012,No
Peptoniphilus_coxii,Citrobacter_koseri,0.0411,+,0.01,No
Peptoniphilus_coxii,Citrobacter_pasteurii,0.0517,+,0.006,No
Peptoniphilus_coxii,Citrobacter_portucalensis,0.0564,+,0.01,No
Peptoniphilus_coxii,Citrobacter_werkmanii,0.0558,+,0.025,No
Peptoniphilus_coxii,Citrobacter_youngae,0.0497,+,0.039,No
Peptoniphilus_coxii,Enterobacter_mori,0.0344,+,0.007,No
Peptoniphilus_coxii,Kluyvera_ascorbata,0.0412,+,0.026,No
Peptoniphilus_coxii,Pluralibacter_gergoviae,0.0421,+,0.012,No
Peptoniphilus_coxii,Raoultella_ornithinolytica,0.053,+,0.016,No
Peptoniphilus_coxii,Raoultella_planticola,0.0536,+,0.018,No
Peptoniphilus_coxii,Hafnia_paralvei,0.0442,+,0.011,No
Peptoniphilus_coxii,Morganella_morganii,0.045,+,0.011,No
Peptoniphilus_coxii,Proteus_mirabilis,0.0604,+,0.036,No
Peptoniphilus_coxii,Aggregatibacter_segnis,0.0351,+,0.01,No
Peptoniphilus_coxii,Haemophilus_sputorum,0.0389,+,0.017,No
Peptoniphilus_coxii,Pseudomonas_aeruginosa_group,0.041,+,0.033,No
Peptoniphilus_coxii,Pseudomonas_fragi,0.0494,+,0.006,No
Peptoniphilus_coxii,Pseudomonas_helleri,0.0463,+,0.009,No
Peptoniphilus_coxii,Proteobacteria_bacterium_CAG_139,0.0804,-,0.016,No
Peptoniphilus_coxii,Fretibacterium_fastidiosum,0.0435,+,0.006,No
Peptoniphilus_coxii,Pyramidobacter_piscolens,0.0519,+,0.028,No
Peptoniphilus_coxii,Pyramidobacter_sp_C12_8,0.0514,+,0.015,No
Peptoniphilus_coxii,Akkermansia_muciniphila,0.099,-,0.008,No
Peptoniphilus_coxii,Candida_albicans,0.2438,+,0.001,No
Peptoniphilus_coxii,Saccharomyces_cerevisiae,0.0451,+,0.022,No
Peptoniphilus_coxii,Blastocystis_sp_subtype_1,0.0448,+,0.009,No
Peptoniphilus_harei,Fusobacterium_mortiferum,0.041,+,0.011,No
Peptoniphilus_harei,Fusobacterium_naviforme,0.0422,+,0.007,No
Peptoniphilus_harei,Fusobacterium_nucleatum,0.0701,+,0.004,No
Peptoniphilus_harei,Fusobacterium_sp_CAG_439,0.0497,+,0.02,No
Peptoniphilus_harei,Fusobacterium_ulcerans,0.0621,+,0.015,No
Peptoniphilus_harei,Fusobacterium_varium,0.0907,+,0.01,No
Peptoniphilus_harei,Victivallis_vadensis,0.0233,+,0.036,No
Peptoniphilus_harei,Oligella_urethralis,0.0442,+,0.004,No
Peptoniphilus_harei,Lautropia_mirabilis,0.0679,+,0.006,No
Peptoniphilus_harei,Comamonas_kerstersii,0.0684,+,0.004,No
Peptoniphilus_harei,Parasutterella_excrementihominis,0.0551,-,0.009,No
Peptoniphilus_harei,Bilophila_wadsworthia,0.1026,-,0.001,No
Peptoniphilus_harei,Desulfovibrionaceae_bacterium,0.0322,+,0.024,No
Peptoniphilus_harei,Campylobacter_concisus,0.0735,+,0.008,No
Peptoniphilus_harei,Campylobacter_gracilis,0.0711,+,0.015,No
Peptoniphilus_harei,Campylobacter_hominis,0.041,+,0.007,No
Peptoniphilus_harei,Aeromonas_allosaccharophila,0.0716,+,0.003,No
Peptoniphilus_harei,Aeromonas_veronii,0.0567,+,0.002,No
Peptoniphilus_harei,Anaerobiospirillum_thomasii,0.0593,+,0.002,No
Peptoniphilus_harei,Succinatimonas_hippei,0.0644,+,0.004,No
Peptoniphilus_harei,Citrobacter_amalonaticus,0.0831,+,0.006,No
Peptoniphilus_harei,Citrobacter_braakii,0.0416,+,0.009,No
Peptoniphilus_harei,Citrobacter_europaeus,0.0456,+,0.005,No
Peptoniphilus_harei,Citrobacter_farmeri,0.0322,+,0.008,No
Peptoniphilus_harei,Citrobacter_freundii,0.0762,+,0.014,No
Peptoniphilus_harei,Citrobacter_koseri,0.0451,+,0.004,No
Peptoniphilus_harei,Citrobacter_pasteurii,0.074,+,0.006,No
Peptoniphilus_harei,Citrobacter_portucalensis,0.0702,+,0.005,No
Peptoniphilus_harei,Citrobacter_werkmanii,0.0752,+,0.018,No
Peptoniphilus_harei,Citrobacter_youngae,0.071,+,0.018,No
Peptoniphilus_harei,Enterobacter_cloacae_complex,0.0413,+,0.027,No
Peptoniphilus_harei,Enterobacter_mori,0.0509,+,0.007,No
Peptoniphilus_harei,Klebsiella_michiganensis,0.0253,+,0.017,No
Peptoniphilus_harei,Klebsiella_pneumoniae,0.0464,+,0.042,Yes
Peptoniphilus_harei,Klebsiella_quasipneumoniae,0.0598,+,0.011,Yes
Peptoniphilus_harei,Klebsiella_variicola,0.0456,+,0.03,No
Peptoniphilus_harei,Kluyvera_ascorbata,0.061,+,0.01,No
Peptoniphilus_harei,Pluralibacter_gergoviae,0.0589,+,0.006,No
Peptoniphilus_harei,Raoultella_ornithinolytica,0.0426,+,0.003,No
Peptoniphilus_harei,Raoultella_planticola,0.0508,+,0.017,No
Peptoniphilus_harei,Hafnia_paralvei,0.0588,+,0.01,No
Peptoniphilus_harei,Morganella_morganii,0.0604,+,0.007,No
Peptoniphilus_harei,Proteus_mirabilis,0.0729,+,0.014,No
Peptoniphilus_harei,Aggregatibacter_segnis,0.0511,+,0.006,No
Peptoniphilus_harei,Haemophilus_sp_HMSC71H05,0.0415,-,0.047,No
Peptoniphilus_harei,Haemophilus_sputorum,0.0317,+,0.007,No
Peptoniphilus_harei,Pseudomonas_aeruginosa_group,0.0547,+,0.012,No
Peptoniphilus_harei,Pseudomonas_fragi,0.0472,+,0.005,No
Peptoniphilus_harei,Pseudomonas_helleri,0.0568,+,0.008,No
Peptoniphilus_harei,Proteobacteria_bacterium_CAG_139,0.0497,-,0.015,No
Peptoniphilus_harei,Cloacibacillus_evryensis,0.0812,-,0.003,Yes
Peptoniphilus_harei,Fretibacterium_fastidiosum,0.062,+,0.005,No
Peptoniphilus_harei,Pyramidobacter_piscolens,0.0681,+,0.016,No
Peptoniphilus_harei,Pyramidobacter_sp_C12_8,0.0589,+,0.009,No
Peptoniphilus_harei,Akkermansia_muciniphila,0.0663,-,0.004,No
Peptoniphilus_harei,Candida_albicans,0.1916,+,0.001,No
Peptoniphilus_harei,Saccharomyces_cerevisiae,0.057,+,0.011,No
Peptoniphilus_harei,Blastocystis_sp_subtype_1,0.0536,+,0.005,No
Fusobacterium_mortiferum,Fusobacterium_naviforme,0.0423,+,0.01,No
Fusobacterium_mortiferum,Fusobacterium_nucleatum,0.0494,+,0.008,No
Fusobacterium_mortiferum,Fusobacterium_sp_CAG_439,0.0293,+,0.035,No
Fusobacterium_mortiferum,Fusobacterium_ulcerans,0.0522,+,0.033,No
Fusobacterium_mortiferum,Oligella_urethralis,0.0333,+,0.012,No
Fusobacterium_mortiferum,Lautropia_mirabilis,0.0464,+,0.01,No
Fusobacterium_mortiferum,Comamonas_kerstersii,0.0367,+,0.012,No
Fusobacterium_mortiferum,Campylobacter_concisus,0.0484,+,0.009,No
Fusobacterium_mortiferum,Campylobacter_hominis,0.0264,+,0.015,No
Fusobacterium_mortiferum,Aeromonas_allosaccharophila,0.0409,+,0.011,No
Fusobacterium_mortiferum,Aeromonas_veronii,0.0458,+,0.01,No
Fusobacterium_mortiferum,Anaerobiospirillum_thomasii,0.0485,+,0.003,No
Fusobacterium_mortiferum,Succinatimonas_hippei,0.0434,+,0.008,No
Fusobacterium_mortiferum,Citrobacter_amalonaticus,0.0714,+,0.023,No
Fusobacterium_mortiferum,Citrobacter_braakii,0.0221,+,0.047,No
Fusobacterium_mortiferum,Citrobacter_europaeus,0.0318,+,0.013,No
Fusobacterium_mortiferum,Citrobacter_farmeri,0.0453,+,0.018,No
Fusobacterium_mortiferum,Citrobacter_freundii,0.0601,+,0.04,No
Fusobacterium_mortiferum,Citrobacter_koseri,0.0324,+,0.01,No
Fusobacterium_mortiferum,Citrobacter_pasteurii,0.0579,+,0.007,No
Fusobacterium_mortiferum,Citrobacter_portucalensis,0.0447,+,0.014,No
Fusobacterium_mortiferum,Citrobacter_werkmanii,0.0553,+,0.024,No
Fusobacterium_mortiferum,Citrobacter_youngae,0.0497,+,0.037,No
Fusobacterium_mortiferum,Enterobacter_mori,0.0398,+,0.007,No
Fusobacterium_mortiferum,Kluyvera_ascorbata,0.0339,+,0.025,No
Fusobacterium_mortiferum,Pluralibacter_gergoviae,0.0306,+,0.014,No
Fusobacterium_mortiferum,Raoultella_ornithinolytica,0.0443,+,0.012,No
Fusobacterium_mortiferum,Raoultella_planticola,0.0357,+,0.023,No
Fusobacterium_mortiferum,Hafnia_paralvei,0.0363,+,0.015,No
Fusobacterium_mortiferum,Morganella_morganii,0.0475,+,0.004,No
Fusobacterium_mortiferum,Proteus_mirabilis,0.058,+,0.034,No
Fusobacterium_mortiferum,Aggregatibacter_segnis,0.038,+,0.012,No
Fusobacterium_mortiferum,Haemophilus_sputorum,0.0416,+,0.019,No
Fusobacterium_mortiferum,Pseudomonas_aeruginosa_group,0.0352,+,0.017,No
Fusobacterium_mortiferum,Pseudomonas_fragi,0.0461,+,0.012,No
Fusobacterium_mortiferum,Pseudomonas_helleri,0.0496,+,0.011,No
Fusobacterium_mortiferum,Fretibacterium_fastidiosum,0.0542,+,0.011,No
Fusobacterium_mortiferum,Pyramidobacter_piscolens,0.0449,+,0.032,No
Fusobacterium_mortiferum,Pyramidobacter_sp_C12_8,0.0474,+,0.006,No
Fusobacterium_mortiferum,Candida_albicans,0.0468,+,0.012,No
Fusobacterium_mortiferum,Saccharomyces_cerevisiae,0.0382,+,0.02,No
Fusobacterium_mortiferum,Blastocystis_sp_subtype_1,0.0407,+,0.005,No
Fusobacterium_naviforme,Fusobacterium_nucleatum,0.0544,+,0.006,No
Fusobacterium_naviforme,Fusobacterium_sp_CAG_439,0.0292,+,0.016,No
Fusobacterium_naviforme,Fusobacterium_ulcerans,0.0429,+,0.023,No
Fusobacterium_naviforme,Fusobacterium_varium,0.0821,+,0.016,No
Fusobacterium_naviforme,Oligella_urethralis,0.0352,+,0.007,No
Fusobacterium_naviforme,Lautropia_mirabilis,0.0341,+,0.009,No
Fusobacterium_naviforme,Comamonas_kerstersii,0.0319,+,0.01,No
Fusobacterium_naviforme,Parasutterella_excrementihominis,0.0779,-,0.015,No
Fusobacterium_naviforme,Desulfovibrionaceae_bacterium,0.1622,+,0.002,No
Fusobacterium_naviforme,Campylobacter_concisus,0.0572,+,0.005,No
Fusobacterium_naviforme,Campylobacter_gracilis,0.0478,+,0.025,No
Fusobacterium_naviforme,Campylobacter_hominis,0.2123,+,0.001,No
Fusobacterium_naviforme,Aeromonas_allosaccharophila,0.0558,+,0.005,No
Fusobacterium_naviforme,Aeromonas_veronii,0.049,+,0.001,No
Fusobacterium_naviforme,Anaerobiospirillum_thomasii,0.0368,+,0.006,No
Fusobacterium_naviforme,Succinatimonas_hippei,0.0507,+,0.004,No
Fusobacterium_naviforme,Citrobacter_amalonaticus,0.0718,+,0.009,No
Fusobacterium_naviforme,Citrobacter_braakii,0.0265,+,0.008,No
Fusobacterium_naviforme,Citrobacter_europaeus,0.0406,+,0.003,No
Fusobacterium_naviforme,Citrobacter_farmeri,0.0407,+,0.008,No
Fusobacterium_naviforme,Citrobacter_freundii,0.0586,+,0.029,No
Fusobacterium_naviforme,Citrobacter_koseri,0.0188,+,0.0409,No
Fusobacterium_naviforme,Citrobacter_pasteurii,0.0492,+,0.008,No
Fusobacterium_naviforme,Citrobacter_portucalensis,0.0466,+,0.007,No
Fusobacterium_naviforme,Citrobacter_werkmanii,0.0504,+,0.01,No
Fusobacterium_naviforme,Citrobacter_youngae,0.0594,+,0.02,No
Fusobacterium_naviforme,Enterobacter_mori,0.0481,+,0.005,No
Fusobacterium_naviforme,Kluyvera_ascorbata,0.0405,+,0.014,No
Fusobacterium_naviforme,Pluralibacter_gergoviae,0.0504,+,0.006,No
Fusobacterium_naviforme,Raoultella_ornithinolytica,0.0397,+,0.003,No
Fusobacterium_naviforme,Raoultella_planticola,0.0449,+,0.016,No
Fusobacterium_naviforme,Hafnia_paralvei,0.037,+,0.009,No
Fusobacterium_naviforme,Morganella_morganii,0.0418,+,0.007,No
Fusobacterium_naviforme,Proteus_mirabilis,0.0619,+,0.027,No
Fusobacterium_naviforme,Aggregatibacter_segnis,0.0346,+,0.007,No
Fusobacterium_naviforme,Haemophilus_sputorum,0.0211,+,0.029,No
Fusobacterium_naviforme,Pseudomonas_aeruginosa_group,0.0497,+,0.008,No
Fusobacterium_naviforme,Pseudomonas_fragi,0.0368,+,0.004,No
Fusobacterium_naviforme,Pseudomonas_helleri,0.0476,+,0.004,No
Fusobacterium_naviforme,Proteobacteria_bacterium_CAG_139,0.063,-,0.025,No
Fusobacterium_naviforme,Cloacibacillus_evryensis,0.068,-,0.037,Yes
Fusobacterium_naviforme,Cloacibacillus_porcorum,0.1328,+,0.016,No
Fusobacterium_naviforme,Fretibacterium_fastidiosum,0.0348,+,0.009,No
Fusobacterium_naviforme,Pyramidobacter_piscolens,0.049,+,0.015,No
Fusobacterium_naviforme,Pyramidobacter_sp_C12_8,0.0379,+,0.006,No
Fusobacterium_naviforme,Candida_albicans,0.0256,+,0.009,No
Fusobacterium_naviforme,Saccharomyces_cerevisiae,0.0423,+,0.013,No
Fusobacterium_naviforme,Blastocystis_sp_subtype_1,0.0426,+,0.006,No
Fusobacterium_nucleatum,Fusobacterium_sp_CAG_439,0.0595,+,0.017,No
Fusobacterium_nucleatum,Fusobacterium_ulcerans,0.074,+,0.02,No
Fusobacterium_nucleatum,Fusobacterium_varium,0.0852,+,0.021,No
Fusobacterium_nucleatum,Victivallis_vadensis,0.0327,+,0.025,No
Fusobacterium_nucleatum,Oligella_urethralis,0.0438,+,0.006,No
Fusobacterium_nucleatum,Lautropia_mirabilis,0.0611,+,0.005,No
Fusobacterium_nucleatum,Comamonas_kerstersii,0.0813,+,0.005,No
Fusobacterium_nucleatum,Turicimonas_muris,0.0662,+,0.048,No
Fusobacterium_nucleatum,Bilophila_wadsworthia,0.0782,-,0.017,No
Fusobacterium_nucleatum,Desulfovibrionaceae_bacterium,0.0324,+,0.031,No
Fusobacterium_nucleatum,Campylobacter_concisus,0.0703,+,0.008,No
Fusobacterium_nucleatum,Campylobacter_gracilis,0.0695,+,0.034,No
Fusobacterium_nucleatum,Campylobacter_hominis,0.0545,+,0.003,No
Fusobacterium_nucleatum,Aeromonas_allosaccharophila,0.0731,+,0.009,No
Fusobacterium_nucleatum,Aeromonas_veronii,0.0555,+,0.009,No
Fusobacterium_nucleatum,Anaerobiospirillum_thomasii,0.0801,+,0.01,No
Fusobacterium_nucleatum,Succinatimonas_hippei,0.0659,+,0.004,No
Fusobacterium_nucleatum,Citrobacter_amalonaticus,0.0873,+,0.012,No
Fusobacterium_nucleatum,Citrobacter_braakii,0.0478,+,0.006,No
Fusobacterium_nucleatum,Citrobacter_europaeus,0.0592,+,0.006,No
Fusobacterium_nucleatum,Citrobacter_farmeri,0.2093,+,0.001,No
Fusobacterium_nucleatum,Citrobacter_freundii,0.0795,+,0.017,No
Fusobacterium_nucleatum,Citrobacter_koseri,0.0514,+,0.007,No
Fusobacterium_nucleatum,Citrobacter_pasteurii,0.0656,+,0.005,No
Fusobacterium_nucleatum,Citrobacter_portucalensis,0.0774,+,0.003,No
Fusobacterium_nucleatum,Citrobacter_werkmanii,0.0745,+,0.017,No
Fusobacterium_nucleatum,Citrobacter_youngae,0.0621,+,0.021,No
Fusobacterium_nucleatum,Enterobacter_cloacae_complex,0.0311,+,0.036,No
Fusobacterium_nucleatum,Enterobacter_mori,0.0625,+,0.004,No
Fusobacterium_nucleatum,Klebsiella_michiganensis,0.0193,+,0.045,No
Fusobacterium_nucleatum,Kluyvera_ascorbata,0.0482,+,0.012,No
Fusobacterium_nucleatum,Pluralibacter_gergoviae,0.06,+,0.005,No
Fusobacterium_nucleatum,Raoultella_ornithinolytica,0.0577,+,0.005,No
Fusobacterium_nucleatum,Raoultella_planticola,0.0659,+,0.006,No
Fusobacterium_nucleatum,Hafnia_paralvei,0.0507,+,0.004,No
Fusobacterium_nucleatum,Morganella_morganii,0.0581,+,0.004,No
Fusobacterium_nucleatum,Proteus_mirabilis,0.0814,+,0.02,No
Fusobacterium_nucleatum,Aggregatibacter_segnis,0.0533,+,0.005,No
Fusobacterium_nucleatum,Haemophilus_sputorum,0.0453,+,0.016,No
Fusobacterium_nucleatum,Pseudomonas_aeruginosa_group,0.0524,+,0.012,No
Fusobacterium_nucleatum,Pseudomonas_fragi,0.0717,+,0.005,No
Fusobacterium_nucleatum,Pseudomonas_helleri,0.0616,+,0.008,No
Fusobacterium_nucleatum,Fretibacterium_fastidiosum,0.0721,+,0.006,No
Fusobacterium_nucleatum,Pyramidobacter_piscolens,0.0703,+,0.013,No
Fusobacterium_nucleatum,Pyramidobacter_sp_C12_8,0.0651,+,0.009,No
Fusobacterium_nucleatum,Candida_albicans,0.034,+,0.005,No
Fusobacterium_nucleatum,Saccharomyces_cerevisiae,0.0572,+,0.01,No
Fusobacterium_nucleatum,Blastocystis_sp_subtype_1,0.0701,+,0.008,No
Fusobacterium_sp_CAG_439,Oligella_urethralis,0.0274,+,0.022,No
Fusobacterium_sp_CAG_439,Lautropia_mirabilis,0.0452,+,0.01,No
Fusobacterium_sp_CAG_439,Comamonas_kerstersii,0.0484,+,0.011,No
Fusobacterium_sp_CAG_439,Campylobacter_concisus,0.0517,+,0.016,No
Fusobacterium_sp_CAG_439,Campylobacter_hominis,0.0327,+,0.024,No
Fusobacterium_sp_CAG_439,Aeromonas_allosaccharophila,0.0542,+,0.014,No
Fusobacterium_sp_CAG_439,Aeromonas_veronii,0.0403,+,0.017,No
Fusobacterium_sp_CAG_439,Anaerobiospirillum_thomasii,0.0375,+,0.019,No
Fusobacterium_sp_CAG_439,Succinatimonas_hippei,0.0475,+,0.014,No
Fusobacterium_sp_CAG_439,Citrobacter_amalonaticus,0.0638,+,0.026,No
Fusobacterium_sp_CAG_439,Citrobacter_europaeus,0.0439,+,0.013,No
Fusobacterium_sp_CAG_439,Citrobacter_farmeri,0.0469,+,0.034,No
Fusobacterium_sp_CAG_439,Citrobacter_koseri,0.0438,+,0.013,No
Fusobacterium_sp_CAG_439,Citrobacter_pasteurii,0.0553,+,0.018,No
Fusobacterium_sp_CAG_439,Citrobacter_portucalensis,0.0508,+,0.015,No
Fusobacterium_sp_CAG_439,Enterobacter_mori,0.034,+,0.008,No
Fusobacterium_sp_CAG_439,Pluralibacter_gergoviae,0.0362,+,0.016,No
Fusobacterium_sp_CAG_439,Raoultella_ornithinolytica,0.0441,+,0.02,No
Fusobacterium_sp_CAG_439,Raoultella_planticola,0.0462,+,0.036,No
Fusobacterium_sp_CAG_439,Hafnia_paralvei,0.0372,+,0.036,No
Fusobacterium_sp_CAG_439,Morganella_morganii,0.0415,+,0.018,No
Fusobacterium_sp_CAG_439,Aggregatibacter_segnis,0.0387,+,0.018,No
Fusobacterium_sp_CAG_439,Haemophilus_sputorum,0.0283,+,0.045,No
Fusobacterium_sp_CAG_439,Pseudomonas_fragi,0.0463,+,0.021,No
Fusobacterium_sp_CAG_439,Pseudomonas_helleri,0.0489,+,0.02,No
Fusobacterium_sp_CAG_439,Fretibacterium_fastidiosum,0.0538,+,0.023,No
Fusobacterium_sp_CAG_439,Pyramidobacter_sp_C12_8,0.0441,+,0.021,No
Fusobacterium_sp_CAG_439,Candida_albicans,0.043,+,0.02,No
Fusobacterium_sp_CAG_439,Blastocystis_sp_subtype_1,0.0508,+,0.012,No
Fusobacterium_ulcerans,Oligella_urethralis,0.0649,+,0.015,No
Fusobacterium_ulcerans,Lautropia_mirabilis,0.0537,+,0.02,No
Fusobacterium_ulcerans,Comamonas_kerstersii,0.071,+,0.023,No
Fusobacterium_ulcerans,Campylobacter_concisus,0.0796,+,0.016,No
Fusobacterium_ulcerans,Campylobacter_gracilis,0.1844,+,0.003,No
Fusobacterium_ulcerans,Campylobacter_hominis,0.0502,+,0.012,No
Fusobacterium_ulcerans,Aeromonas_allosaccharophila,0.0689,+,0.021,No
Fusobacterium_ulcerans,Aeromonas_veronii,0.0691,+,0.014,No
Fusobacterium_ulcerans,Anaerobiospirillum_thomasii,0.0717,+,0.023,No
Fusobacterium_ulcerans,Succinatimonas_hippei,0.0678,+,0.024,No
Fusobacterium_ulcerans,Citrobacter_amalonaticus,0.0724,+,0.038,No
Fusobacterium_ulcerans,Citrobacter_braakii,0.0465,+,0.031,No
Fusobacterium_ulcerans,Citrobacter_europaeus,0.0542,+,0.017,No
Fusobacterium_ulcerans,Citrobacter_farmeri,0.0543,+,0.032,No
Fusobacterium_ulcerans,Citrobacter_koseri,0.0597,+,0.017,No
Fusobacterium_ulcerans,Citrobacter_pasteurii,0.0682,+,0.019,No
Fusobacterium_ulcerans,Citrobacter_portucalensis,0.2458,+,0.001,No
Fusobacterium_ulcerans,Citrobacter_werkmanii,0.1925,+,0.003,No
Fusobacterium_ulcerans,Enterobacter_cloacae_complex,0.1132,+,0.043,No
Fusobacterium_ulcerans,Enterobacter_mori,0.0631,+,0.018,No
Fusobacterium_ulcerans,Kluyvera_ascorbata,0.0572,+,0.049,No
Fusobacterium_ulcerans,Pluralibacter_gergoviae,0.056,+,0.021,No
Fusobacterium_ulcerans,Raoultella_ornithinolytica,0.0602,+,0.02,No
Fusobacterium_ulcerans,Raoultella_planticola,0.0618,+,0.032,No
Fusobacterium_ulcerans,Hafnia_paralvei,0.0576,+,0.041,No
Fusobacterium_ulcerans,Morganella_morganii,0.066,+,0.021,No
Fusobacterium_ulcerans,Proteus_mirabilis,0.2671,+,0.002,No
Fusobacterium_ulcerans,Aggregatibacter_segnis,0.0522,+,0.014,No
Fusobacterium_ulcerans,Haemophilus_sputorum,0.0573,+,0.044,No
Fusobacterium_ulcerans,Pseudomonas_fragi,0.0616,+,0.021,No
Fusobacterium_ulcerans,Pseudomonas_helleri,0.0722,+,0.025,No
Fusobacterium_ulcerans,Fretibacterium_fastidiosum,0.0751,+,0.016,No
Fusobacterium_ulcerans,Pyramidobacter_sp_C12_8,0.0589,+,0.017,No
Fusobacterium_ulcerans,Candida_albicans,0.0414,+,0.021,No
Fusobacterium_ulcerans,Saccharomyces_cerevisiae,0.1429,+,0.004,No
Fusobacterium_ulcerans,Blastocystis_sp_subtype_1,0.0625,+,0.012,No
Fusobacterium_varium,Oligella_urethralis,0.0813,+,0.016,No
Fusobacterium_varium,Lautropia_mirabilis,0.0847,+,0.022,No
Fusobacterium_varium,Comamonas_kerstersii,0.0893,+,0.01,No
Fusobacterium_varium,Campylobacter_concisus,0.1081,+,0.009,No
Fusobacterium_varium,Campylobacter_hominis,0.0784,+,0.015,No
Fusobacterium_varium,Aeromonas_allosaccharophila,0.1197,+,0.005,No
Fusobacterium_varium,Aeromonas_veronii,0.0928,+,0.025,No
Fusobacterium_varium,Anaerobiospirillum_thomasii,0.109,+,0.004,No
Fusobacterium_varium,Succinatimonas_hippei,0.088,+,0.019,No
Fusobacterium_varium,Citrobacter_amalonaticus,0.0944,+,0.035,No
Fusobacterium_varium,Citrobacter_europaeus,0.0665,+,0.023,No
Fusobacterium_varium,Citrobacter_farmeri,0.0714,+,0.034,No
Fusobacterium_varium,Citrobacter_koseri,0.0603,+,0.023,No
Fusobacterium_varium,Citrobacter_pasteurii,0.0906,+,0.024,No
Fusobacterium_varium,Citrobacter_portucalensis,0.102,+,0.021,No
Fusobacterium_varium,Enterobacter_mori,0.0786,+,0.025,No
Fusobacterium_varium,Klebsiella_pneumoniae,0.1028,+,0.031,Yes
Fusobacterium_varium,Klebsiella_quasipneumoniae,0.099,+,0.023,Yes
Fusobacterium_varium,Pluralibacter_gergoviae,0.0776,+,0.032,No
Fusobacterium_varium,Raoultella_ornithinolytica,0.0749,+,0.024,No
Fusobacterium_varium,Raoultella_planticola,0.075,+,0.038,No
Fusobacterium_varium,Hafnia_paralvei,0.0838,+,0.041,No
Fusobacterium_varium,Morganella_morganii,0.0856,+,0.02,No
Fusobacterium_varium,Proteus_mirabilis,0.0965,+,0.035,No
Fusobacterium_varium,Aggregatibacter_segnis,0.0797,+,0.018,No
Fusobacterium_varium,Haemophilus_sputorum,0.089,+,0.024,No
Fusobacterium_varium,Pseudomonas_fragi,0.0862,+,0.017,No
Fusobacterium_varium,Pseudomonas_helleri,0.1009,+,0.015,No
Fusobacterium_varium,Fretibacterium_fastidiosum,0.092,+,0.009,No
Fusobacterium_varium,Pyramidobacter_sp_C12_8,0.0886,+,0.018,No
Fusobacterium_varium,Candida_albicans,0.0684,+,0.02,No
Fusobacterium_varium,Blastocystis_sp_subtype_1,0.0809,+,0.023,No
